0,-3.97005,-2.51234,5.34633,-1.01201,1.8449,-0.49159,0.32984
1,-1.19522,-2.83926,3.66406,1.58823,0.853286,-0.722809,0.86753
2,-0.292024,-1.35128,-1.73843,-0.342616,2.83864,2.62164,-0.0380333
3,-0.657196,-2.27163,1.32487,-0.0978747,3.63797,0.790723,-3.41376
4,1.36422,-1.29661,-0.384658,-0.553006,3.03087,0.501984,-1.30385
6,1.33161,1.63596,0.875974,-1.6778,3.10634,2.41417,-1.84742
7,-1.99546,-0.428958,1.53064,-0.742972,0.158834,-1.47013,0.974438
9,-0.727983,-0.44282,-4.09222,0.597513,0.393714,2.18561,1.62086
11,2.45096,-0.564177,-1.63504,0.9424,-2.08732,1.29432,1.21432
13,-1.34553,-1.6237,2.04414,1.75481,0.997567,1.72403,0.43418
14,2.83958,-0.344798,-1.0198,0.894581,-1.30006,1.70971,0.582379
15,-2.65989,-2.79568,4.2304,0.69755,2.18091,-1.08362,-0.0887754
17,-0.0743702,-4.71475,0.249768,2.93532,1.40976,1.25097,-2.64381
18,-0.302364,1.7244,-2.44234,3.46511,0.449792,2.49378,-0.0743625
19,-2.10805,0.356467,-1.15619,4.32672,1.56154,-1.37666,-4.63017
20,-2.33459,-2.94371,-3.45263,0.762392,4.07646,0.726776,6.34645
21,1.17759,-0.721654,-1.38712,7.61985,1.06929,2.64295,-3.73481
22,-2.42395,-0.698501,0.14603,0.630106,2.99056,3.18419,0.779473
23,0.135714,-0.753757,-2.19615,1.03928,0.580538,2.08662,0.227309
26,-0.300698,-0.513603,0.921006,1.37817,2.27475,-2.93403,0.745336
27,1.99983,0.66999,-2.09962,2.64582,-0.989496,-2.39769,0.37333
28,1.44605,1.65669,-1.77752,1.70896,-0.34167,-1.15813,-1.32244
29,-0.595825,1.53468,-1.76932,0.664502,-0.432874,1.64595,0.800439
31,-2.56087,-0.0964117,2.41377,1.31829,3.27169,-2.63684,-1.79718
32,1.68166,-2.98167,-0.0798051,-0.947866,3.03481,1.16697,-0.708611
33,-0.588796,-1.12199,2.3243,0.311931,5.14874,5.56011,-3.35199
34,-0.0343679,-1.33281,2.3291,2.86276,0.825239,2.30033,1.06267
36,-3.06117,0.837104,-1.07664,1.52474,1.76414,-1.49511,-0.0564727
37,3.94811,-1.63418,-4.77378,1.93163,0.79054,-2.47806,1.5831
38,-1.79672,-3.46923,3.68544,-0.164141,1.3203,-2.29296,1.48011
39,1.28674,-2.42952,0.956133,1.47754,4.78638,2.51935,-3.38236
40,1.19655,-1.4481,-0.921517,2.00549,0.404741,1.07113,-0.700779
41,-0.35419,-2.02404,1.36698,3.23362,0.992669,2.74092,1.52561
42,-1.53861,-2.74784,1.84495,0.491249,-0.425816,-1.68092,1.25977
43,0.807854,0.752707,0.179226,1.45158,-1.61186,0.184906,-2.77627
44,3.93036,2.75441,-2.66795,1.42825,0.0927612,2.62727,1.09579
45,0.0334709,-0.044161,-0.481202,4.93721,-0.609873,1.24879,-3.2315
46,-0.487367,-0.768805,-0.779232,2.02526,1.47793,-4.45457,0.267788
47,-1.38799,2.73851,-2.34922,0.953438,1.86072,3.09782,2.31731
48,-3.32857,0.652577,-1.4244,0.727385,1.57692,0.650678,2.5778
49,-1.10706,2.2612,-2.6352,0.882265,-0.0239954,2.86505,2.2181
50,-2.93862,0.524455,0.802257,-1.47593,-0.336349,-2.29888,1.43065
51,-0.411308,-1.7586,-2.21386,-0.149535,1.57618,1.41698,0.929197
52,1.34376,-2.51442,-3.46154,3.84115,0.280515,0.856229,-0.0254368
53,1.20545,-1.78351,0.652683,2.44298,1.34691,-1.19866,1.11506
54,3.01034,-3.42303,-3.11098,-1.54304,3.56761,0.44584,1.69623
55,2.0328,-0.641021,-2.40969,2.93613,1.67548,2.28735,-0.904589
56,1.82266,-0.545617,-0.367821,0.252983,-0.789107,-3.34396,2.13591
